audio_path,text,native_emotion_label,split,valence_label,source_hf_repo
Ses02F_impro03_F001.wav,"Well, guess.  Guess, guess, guess, guess.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_script01_1_M026.wav,I want to get this settled first.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script02_2_M041.wav,"No, I know but still.  I know I don't make you happy.",sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro08_M013.wav,"Look, I don't want to be transferred over to another- All I want to do is just give you my name and address so you can send me a check.",angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro02_F005.wav,oh.,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_script02_1_M011.wav,"Ah, this is great, isn't it?  I didn't even think to bring a six-pack.  A six-pack would be just the ticket right about now.",happy,train,positive,AbstractTTS/IEMOCAP
Ses02F_script01_3_M027.wav,"For instance, one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but that's the kind of guys I had.",sad,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_3_M018.wav,I kissed you.  I kissed Annie.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script01_1_F000.wav,What's he going to say?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro08a_F017.wav,That's ridiculous.  You know?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script01_1_F015.wav,I got an idea but what's the story?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script02_2_M024.wav,"Well, what?  You want me to breathe in your ear?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script03_1_F019.wav,I think you are talking nonsense.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script03_2_M034.wav,"Well, I suppose the people downstairs then.",angry,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro03_F002.wav,Why?,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro07_M009.wav,"I don't know.  Well.  I wouldn't mind living by the U.S.C. campus, you know, but I'm not going to go to school right now, so.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script02_1_F006.wav,"Look, I'm cold.",sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro02_M001.wav,"I know it's really crappy timing, but I don't have a choice.",sad,train,negative,AbstractTTS/IEMOCAP
Ses02M_script03_1_M011.wav,What does it all mean that's what I ask- that's what I ask myself in my ceaseless quest for ultimate truth?  Good God what does it all mean?,happy,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro03_F041.wav,[BREATHING],happy,train,positive,AbstractTTS/IEMOCAP
Ses05M_script02_2_F024.wav,This?  What is this?  This isn't even anything.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro07_F029.wav,Yeah. Those little-- --mattresses. I'll put it by my bed.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_script01_1_F021.wav,You want to make sure that your father's not going to...,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_F001.wav,It's ridiculous.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_script01_1_M026.wav,So what?  I'm just--I'm not fast with women.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script02_2_M002.wav,About what I was saying.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro03_F019.wav,Okay.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script02_1_F019.wav,"Oh, Augie.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script03_2_F036.wav,Go away!  Go away!  I- I hate you.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro01_F001.wav,I must see it before I just take it.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_script01_1_M004.wav,No.  I figured it was best to leave him alone.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro08a_M008.wav,No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script01_2_M012.wav,Calm yourself.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_2_F012.wav,But why did that happen the very night she came back?  She goes to sleep in his bed and his memorial breaks in pieces.  Look at it.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_1b_M017.wav,So it's all right then?  I should just go ahead with it?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro03_M012.wav,I think we're going to -- we're going to -- we want to do it in Hawaii and just fly everybody in.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro05_F006.wav,I speak your language.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script02_2_M021.wav,"Okay, yeah, sure, I see it now.  Listen, you wanna dance?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro04_F005.wav,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_script01_3_F019.wav,I'll never forgive you for that.,happy,train,positive,AbstractTTS/IEMOCAP
Ses02M_script01_1_M035.wav,"If I can't do that here well, then I'll have to get out.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_script03_2_M032.wav,We might be able to bring up a splendid little debate about this intemperate tots.,angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro08_F025.wav,is what's going to happen.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_script03_2_F044.wav,"Listen, you're a cruel fiend and I hate, loathe you.  Thank God finally, finally thank God I've realized just how horrible you are--and marry you?  Marry you?  Never. I will never marry you.  I will die die in torment-",angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_script02_2_F044.wav,"Oh, Augie you brought refreshments.",happy,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro07_M033.wav,That's a good idea.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro05_M006.wav,But uh- I don't see it here in the airport yet. uh,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_impro02_M016.wav,It's just not fair.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro02_M029.wav,I understand.  I'm worried about you.  I don't know what's going to happen to you.,sad,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro02_F010.wav,things just aren't what they seem.,sad,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_1_M030.wav,"I can't help it.  I know her best.  I mean, I grew up next door to her.",angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_3_M029.wav,"I got this idea watching them go down.  Everything was being destroyed, see, but it seemed that there was one new thing being made.  A sort of responsibility.  Man for man.",sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_script01_1_F040.wav,"Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.",angry,train,negative,AbstractTTS/IEMOCAP
Ses05F_script03_1_F031.wav,"Oh, ridiculous. utterly ridiculous",happy,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro05a_M008.wav,You know I've been waiting here for four hours for my luggage,angry,train,negative,AbstractTTS/IEMOCAP
Ses03M_script01_2_F005.wav,What's going on here Joe?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro01_F007.wav,"Okay, that's nice. That's nice but I have done everything you people have told me to do. I don't understand why you can't just help me get this done.  It's simple, right?  License.  I need it. Can we just do this please?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_M041.wav,"Wait, you've been there before?",excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_impro02_M013.wav,It's only going to be a year. I'm not going to miss my son's entire life.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_script02_2_M019.wav,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_script03_2_F036.wav,"Go away, go away.  I hate you.",angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_3_M015.wav,"Give me a kiss, Anne.  Give me a-",excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_impro07_M032.wav,I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_impro04_M038.wav,So what's the something else?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script02_2_M009.wav,We've missed them twice.  That's not ever.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_script01_2_F017.wav,I can't help it.,angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro01_F015.wav,"I'm sorry, sir.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro03_M028.wav,Blue?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro04_M014.wav,"Yeah, absolutely.  Hello?  You know me.  I go to bars all the time.  Like, they all know me, you know.  But no one wants to hire me.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_2_F010.wav,I want you to pretend like he's coming back!,angry,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro05_M026.wav,It'll be a lot more than what you're doing sitting here and just give me lip service.  I'd like to go back at least do some aggressive searching for my stuff.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_1_M007.wav,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.  Oh, this is great.  I didn't even think to bring a six pack.  Oh, a six pack would be just the ticket right about now.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_impro07_M024.wav,"Yeah, yeah.  But um, so, yeah.  So it's pretty sweet, huh?  You should go there, too.",excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro06_F006.wav,"It's hard to watch when it's painful for them, you know.",sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro05_F007.wav,yeah.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro03_F008.wav,She calls you Barry?,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script02_1_M034.wav,"Look, is that...no is that just seaweed?",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script03_2_M036.wav,Well there are people downstairs I suppose.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script02_2_F010.wav,Twice is every time we've tried.  That's ever.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro04_F012.wav,"I don't know, I just [BREATHING] I get frustrated",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_1_F026.wav,[BREATHING] Have you asked Annie yet?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro07_F016.wav,Man I'm just so happy for you.  I just--,excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_script01_3_F009.wav,"from her point of view, why else would I come?",sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_script01_3_M004.wav,What?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04M_script01_3_F008.wav,I guess this is why I came.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro04_F003.wav,How did you get a job?  What am I - What am I supposed to do?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro05_F003.wav,Right.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro07_F046.wav,cool,excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script01_1_F048.wav,"All right, but you can't do that. You can't talk like that.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro04_F014.wav,"I guess the money shouldn't matter to me, but--Somehow it does.  You know? It's not like I do it for the money, but",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro01_M004.wav,What's the difference?  What's the difference between that form and this form?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_script02_2_M035.wav,"Actually, now that you mention it.  No, I don't.",happy,train,positive,AbstractTTS/IEMOCAP
Ses04F_script03_1_M014.wav,"Laugh at them, be flippant, laugh at everything, all their sacred shibboleths",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script01_1b_M026.wav,"So what, I'm not fast with women?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_script02_2_F026.wav,No.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro03_F013.wav,Okay.,excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script01_1_M036.wav,The business?  The business doesn't inspire me.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro06_F022.wav,She used to have these poetry parties on Memorial Day.,sad,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro03_F009.wav,"like all they have And I was like, what's going on?  And he like takes my hand and pulls me into the middle and he's like--you know, get's on his knee and everything--And says will you marry me? And I flipped out.",excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script02_1_M030.wav,For real?,surprise,train,,AbstractTTS/IEMOCAP
Ses05F_script01_2_F012.wav,"Laugh.  Laugh at me, but what happens the night that she goes to sleep in his bed, and his memorial breaks in pieces?",angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro07_F006.wav,How about maybe for me to possibly stay in L.A.?,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro07_F031.wav,Right.  Now you're with me.,excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_script03_1_M027.wav,Remember that awful scene we had in Venice?,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro01_F012.wav,I'm not starting over again.  No I have done this five times.  I am not starting over again.,angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_script03_2_M036.wav,This is no time of the year for Tunis.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script03_2_M020.wav,It's a pity you don't have anymore brandy.  It might have made you a little less disagreeable.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script03_2_M019.wav,Yes it is.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_impro01_F008.wav,You need to go back over there and fill it out again.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script02_1_F000.wav,Fine.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01F_impro04_F021.wav,"That's baloney, that's baloney.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02F_script03_1_M016.wav,Who knows.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_script02_2_M040.wav,Maybe if you were with somebody else too.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_2_M007.wav,You went out of your way to torture me over Peter Burden.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_2_F012.wav,"Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself.",angry,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro02_F020.wav,"Babe, I'm sorry. But I don't want to do.",sad,train,negative,AbstractTTS/IEMOCAP
Ses05F_script02_2_M005.wav,"Carla, can I ask you a question?  Now don't be upset, are you having a period?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_script03_1_M020.wav,"Yes, yes, with all his might.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_script01_1_F026.wav,Did you ask Annie yet?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro03_F021.wav,"Okay, that is really cheesy Joe.",happy,train,positive,AbstractTTS/IEMOCAP
Ses03F_impro04_M004.wav,you got to do.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_impro05_M021.wav,Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?,angry,train,negative,AbstractTTS/IEMOCAP
Ses02F_script01_1_M018.wav,You know it's not only my business.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05F_impro02_F010.wav,"I know.  Well, we'll have to figure all that out.  I mean, I think the Army's going to provide childcare and help us out with that. um.",sad,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_2_M012.wav,"I'll have a little, I think.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_impro07_F027.wav,Are you going to come stay in my dorm with me sometime?,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro02_M007.wav,I can't do this by myself. I I don't know how to do this.  You know how to do this.,sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro02_F002.wav,What's going on?,excited,train,positive,AbstractTTS/IEMOCAP
Ses01F_script01_2_M013.wav,Calm yourself.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F004.wav,"Well yeah, that's the general idea. [LAUGHTER]",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script01_1b_F021.wav,"Well, you're a considerate fella.  There's nothing wrong with that.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro02_M000.wav,"Hey, Joy come in here.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_impro02_M002.wav,"Oh, yeah? What did they say?",excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_script01_1_M014.wav,"Okay, all right.  Mom, sit down.  I want to talk to you.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_1_F034.wav,What the hell is this?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro01_M014.wav,"Hey, no, give me that back.",angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro08_F008.wav,"Well I'm very sorry, sir.  They should have dealt with it at that particular branch.  I apologize for that, uh, but we can help you.  That's no worries.  We can take care of that.  So how much did you need to be refunded?",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses04F_impro03_M005.wav,"I'm invited, right.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro03_M014.wav,Yeah.  I'll help plan.,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_impro05_F000.wav,You guys lost my bag.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script01_2_F010.wav,"I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_script02_2_F046.wav,I'm beginning to think you might be right.  I think this may be the spot after all.  Augie I'm sorry.,happy,train,positive,AbstractTTS/IEMOCAP
Ses01M_script02_2_M009.wav,"Okay, well then what's bugging you?",excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_script01_1_F044.wav,I can see that.,sad,train,negative,AbstractTTS/IEMOCAP
Ses01F_script02_2_F029.wav,[BREATHING],frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_2_M018.wav,Do you want me to go get some champagne?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro05_F005.wav,"Wait, sir. You're- You're completely not--what do you mean, stole it? How can they just steal it from an airplane? It was up in the air?",angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro08_F010.wav,Oh really?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro07_F033.wav,I know.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script02_1_F017.wav,Yes.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro02_M019.wav,"I'm gonna be in Bagdad, just doing security.",sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_1_F008.wav,What's the meaning in that?,fear,train,negative,AbstractTTS/IEMOCAP
Ses02F_script02_2_F044.wav,"Augie, I'm sorry.",sad,train,negative,AbstractTTS/IEMOCAP
Ses02F_impro04_F005.wav,I just keep getting rejected.  I just keep getting rejected over and over and over again and it starts to make you feel like there must be something wrong with you that you can't get a job.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro04_M017.wav,I have a short fuse?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro04_M001.wav,Yeah.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02F_script01_2_F011.wav,I want you to act like he's coming back.  Both of you.  Don't you think I haven't noticed since she got here.  I won't stand for any nonsense.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script03_2_M028.wav,Line?,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_script03_2_M035.wav,This is no time of the year for Tunis.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses01M_impro05_F010.wav,I come here every single day.,angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro05_F009.wav,"You're kidding me, right.  You're going to give me fifty dollars to completely cover my bag, everything that was in it, the inconvenience that I've gone through.  I paid for my ticket.  All I expect is to safely get to my destination with my stuff.  Is that so much to ask?  I mean I really don't think that's that big a deal to ask you guys to have my bag in the place where I leave and then put my bag where I end up.",angry,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_1_M034.wav,"I've given it three years of thought.  I hoped that if I waited, dad would forget about Larry",angry,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro05_M017.wav,This is unbelievable. I've got,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01F_script03_1_F015.wav,Shall we always want to bicker and fight?,excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script02_2_F045.wav,You can see right over the water.,happy,train,positive,AbstractTTS/IEMOCAP
Ses01M_impro02_F004.wav,How can they do that?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro05_F017.wav,"We have very tight security but we -uh- there are times when we just can't uh make sure there aren't absolutely no human error, you know",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_impro01_M015.wav,"what The lady, what? the janitor?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script03_1_M020.wav,Yes.  Yes.  with all his might.,excited,train,positive,AbstractTTS/IEMOCAP
Ses05F_impro07_M006.wav,Uh! stay over here.  Like travel to school. because you are so close to me,excited,train,positive,AbstractTTS/IEMOCAP
Ses04F_script01_1_M035.wav,"and everything would be happy and we would have a regular wedding.  But if that can't happen here, then I'll have to get out.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro01_M003.wav,"Yes, Jones.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses02M_script01_3_F001.wav,It's all right.  It's a good thing.,happy,train,positive,AbstractTTS/IEMOCAP
Ses02F_script01_3_F004.wav,"Well, for one thing, your mother as much as told me to go.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_impro05_F009.wav,"That's our policy, sir.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05F_script01_2_M007.wav,How do you know why she's waited?,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script02_2_F029.wav,But this isn't anything like I thought anything would be like.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_1_M013.wav,"That's my point, too.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro06_M012.wav,his girlfriend got killed too.,sad,train,negative,AbstractTTS/IEMOCAP
Ses04F_script01_2_M001.wav,Well maybe- maybe he just wanted to see her again.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03F_script01_1_M042.wav,I'll get out. I'll marry her somewhere else. Maybe New York.,neutral,train,neutral,AbstractTTS/IEMOCAP
Ses05M_impro05_M013.wav,"How can you lose my luggage like from like, in --",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script03_1_M025.wav,"Yes, yes with the all his might.",excited,train,positive,AbstractTTS/IEMOCAP
Ses01M_script03_1_M008.wav,[BREATHING],excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script01_3_M025.wav,I lost them.,sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_1b_F028.wav,"Now, what's going to happen to your father, do you know?  I don't.",sad,train,negative,AbstractTTS/IEMOCAP
Ses05M_script03_2_M016.wav,"Nothing.  Are you going out somewhere, darling?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro04_M027.wav,Thank you.  Ha ha.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03F_impro05_F006.wav,Okay. All I know is that I am supposed to have my language here right now. Right now. And it's not there. And you're supposed to help me because you work at the airport. So give me my luggage or tell me where the hell it is.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_impro08_F021.wav,"Sir, customer satisfaction is our first goal.  I will go ahead and take your number and your address down myself.",other,train,,AbstractTTS/IEMOCAP
Ses02M_script02_1_M012.wav,"I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember?",excited,train,positive,AbstractTTS/IEMOCAP
Ses05M_script01_1_M038.wav,"I know that, mom.  Just, you help me stay here.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_impro03_F011.wav,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",excited,train,positive,AbstractTTS/IEMOCAP
Ses02F_impro01_F002.wav,"Well, I have my driver's license, does that work?",excited,train,positive,AbstractTTS/IEMOCAP
Ses03F_script03_2_M028.wav,You had a riotous-must have had a riotous time. No restraint at all. Very enjoyable. You never had much anyhow.,angry,train,negative,AbstractTTS/IEMOCAP
Ses01F_script02_1_M022.wav,"No, no.  Okay.  That's not my point.  My point is there is no point in coming down here if we just turn around and go home.  Don't you want to see it?",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script02_1_M028.wav,"Look there.  What is that?  Is that -- Oh No, that's seaweed.",excited,train,positive,AbstractTTS/IEMOCAP
Ses03M_impro07_F018.wav,Oh great. I would love to go.,excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_script03_2_M033.wav,"I suppose you let him kiss you a good deal more then, hmm?",angry,train,negative,AbstractTTS/IEMOCAP
Ses05F_script01_1_M010.wav,"No um, I don't want to argue with him, but it's time we realized that nobody else believes that Larry is alive.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses05M_script01_1b_F001.wav,"What do you mean?  I was the first one up, he was still in bed.",surprise,train,,AbstractTTS/IEMOCAP
Ses05M_script03_2_M012.wav,"No particular reason.  Besides, they were little ones.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_script02_1_M023.wav,"Honey, this is a natural phenomenon.  It only happens once a year.  I mean think about the people in Kansas, they would have to get hotel reservations and plane tickets to come and see this.  We're only forty minutes away.  This is too good to pass up.",excited,train,positive,AbstractTTS/IEMOCAP
Ses04M_script03_2_F049.wav,"Let go of me.  You're a cruel fiend and I hate and loath you.  Thank God, I discovered in time what you're really like.",angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro06_M011.wav,"And now I don't have that person anymore, you know.  And it's -- -- it's just, you.",sad,train,negative,AbstractTTS/IEMOCAP
Ses03M_script02_2_F009.wav,Okay.  Twice is as many times as we've tried and that's ever.,angry,train,negative,AbstractTTS/IEMOCAP
Ses05M_impro07_F008.wav,That's awesome.,happy,train,positive,AbstractTTS/IEMOCAP
Ses05F_script03_1_M030.wav,"Oh, I didn't hit you very hard.",neutral,train,neutral,AbstractTTS/IEMOCAP
Ses03M_script02_2_F048.wav,I am sorry Augie.,happy,train,positive,AbstractTTS/IEMOCAP
Ses02M_script03_2_F018.wav,"Oh, no it isn't.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses01M_script01_2_M015.wav,What does that mean? Me above all? What does that mean?,angry,train,negative,AbstractTTS/IEMOCAP
Ses01F_impro06_F006.wav,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",sad,train,negative,AbstractTTS/IEMOCAP
Ses02M_script03_2_F008.wav,I'm bored of this conversation.,frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04F_script03_2_M019.wav,"Yes, it is.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses04M_script02_2_M038.wav,Yeah?,surprise,train,,AbstractTTS/IEMOCAP
Ses04F_script03_2_F008.wav,"Oh, dear.  I'm bored with this conversation.",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses02M_impro08_F011.wav,"and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",frustrated,train,negative,AbstractTTS/IEMOCAP
Ses03M_impro06_F020.wav,Now I can't.,sad,train,negative,AbstractTTS/IEMOCAP
